A_reqA,A_reqB,N_robot,reqAonRobot,reqBonRobot,S_door_opening,S_door_closing,S_reqA_driveToDoor,S_reqA_driveFwd,S_reqA_driveBack,S_reqA_driveAround,S_reqB_driveToDoor,S_reqB_driveFwd,S_reqB_driveBack,S_reqB_driveAround,S_robot_driveToDoor,S_robot_driveFwd,S_robot_driveBack,S_robot_driveAround,S_changePolicyToOpen,probA,probB,Z_robot,comm_same_room,R_robot_choosing_A_mean,R_robot_choosing_A_low,R_robot_choosing_A_up,R_robot_reachDoor_A_mean,R_robot_reachDoor_A_low,R_robot_reachDoor_A_up,R_robot_driveThru_A_mean,R_robot_driveThru_A_low,R_robot_driveThru_A_up,R_robot_driveFwd_A_mean,R_robot_driveFwd_A_low,R_robot_driveFwd_A_up,R_robot_driveBack_A_mean,R_robot_driveBack_A_low,R_robot_driveBack_A_up,R_robot_driveAround_A_mean,R_robot_driveAround_A_low,R_robot_driveAround_A_up,R_robot_communicate_A_mean,R_robot_communicate_A_low,R_robot_communicate_A_up,R_robot_delivered_mean,R_robot_delivered_low,R_robot_delivered_up,R_robot_reachDoor_R_mean,R_robot_reachDoor_R_low,R_robot_reachDoor_R_up,R_robot_driveThru_R_mean,R_robot_driveThru_R_low,R_robot_driveThru_R_up,R_robot_driveFwd_R_mean,R_robot_driveFwd_R_low,R_robot_driveFwd_R_up,R_robot_driveBack_R_mean,R_robot_driveBack_R_low,R_robot_driveBack_R_up,R_robot_driveAround_R_mean,R_robot_driveAround_R_low,R_robot_driveAround_R_up,R_robot_communicate_R_mean,R_robot_communicate_R_low,R_robot_communicate_R_up,X_robot_goFast_A_mean,X_robot_goFast_A_low,X_robot_goFast_A_up,X_robot_success_A_mean,X_robot_success_A_low,X_robot_success_A_up,X_robot_fail_A_mean,X_robot_fail_A_low,X_robot_fail_A_up,X_robotA_follow_A_mean,X_robotA_follow_A_low,X_robotA_follow_A_up,X_robot_follow_A_mean,X_robot_follow_A_low,X_robot_follow_A_up,X_robot_goFast_R_mean,X_robot_goFast_R_low,X_robot_goFast_R_up,X_robot_success_R_mean,X_robot_success_R_low,X_robot_success_R_up,X_robot_fail_R_mean,X_robot_fail_R_low,X_robot_fail_R_up,X_robotR_follow_R_mean,X_robotR_follow_R_low,X_robotR_follow_R_up,X_robot_follow_R_mean,X_robot_follow_R_low,X_robot_follow_R_up,N_robot_avail_mean,N_robot_avail_low,N_robot_avail_up
30,30,10,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.5,0.0,0.0,0.0,6.803379275326327,6.679036368583771,6.927722182068883,0.0,0.0,0.0,9.012504683163565,8.880158165964318,9.144851200362812,9.014165071587751,8.840860894296712,9.18746924887879,27.0548272109296,26.58851538813019,27.521139033729007,0.6801645814472776,0.6669282822786508,0.6934008806159045,0.0,0.0,0.0,0.956743195782172,0.9365365090916458,0.9769498824726983,0.0,0.0,0.0,1.0119427459346662,0.9835704080114795,1.0403150838578528,0.9893119300495874,0.9721889414485164,1.0064349186506585,2.9974350700296175,2.9218912727867656,3.0729788672724694,0.06458849870661934,0.06320066774341732,0.06597632966982137,0.26164741375108647,0.25406676981838255,0.2696943408242954,0.1461462934440213,0.1426270721480015,0.14984357684731262,0.05015751823686176,0.04893849618618733,0.05143882155894377,0.063013498721369,0.06128434821989561,0.06484305897954849,0.11414311927508138,0.11139310425466062,0.11703235313888821,0.2599423811428343,0.25366852510776794,0.26653444346501487,0.1707421909912967,0.16592759031541768,0.17584454474928335,0.08027499077128998,0.0784337491532463,0.08220475725436587,0.009757928384636126,0.009597471223286932,0.009923842038994499,0.08892790729686594,0.08667602953866865,0.0912999154521337,2.5776225448342975,2.518724015124261,2.636521074544334
30,30,10,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.5,0.0,0.0,0.0,6.669847571591947,6.525076127276979,6.814619015906915,0.0,0.0,0.0,9.045251059781254,8.906137867895705,9.184364251666803,9.064573964700129,8.856520954947852,9.272626974452406,27.038759639207345,26.268282097072415,27.809237181342276,0.8136320461478432,0.7936947345209486,0.8335693577747378,0.0,0.0,0.0,0.9492475273177348,0.9308778262156497,0.9676172284198198,0.0,0.0,0.0,1.002458885203908,0.9888981344665897,1.0160196359412264,1.000349793557522,0.9851561445651149,1.0155434425499292,2.9835572615100583,2.931306973416577,3.0358075496035397,0.08409155289068018,0.08260846231095566,0.08557464347040471,0.3442244372619937,0.3381999835045929,0.35046741429895506,0.2014790155144796,0.19570011073210966,0.20760960025082514,0.057756000596001396,0.05653665932762374,0.059029096933530326,0.08731438504769015,0.08551244882757994,0.08919389752531465,0.1472264682844296,0.1444253498103799,0.15013839074493876,0.34416566313997254,0.33716008237153733,0.3514685481200103,0.22975157053912887,0.22494190983287166,0.23477140341417183,0.10270530157117502,0.09976332671484528,0.1058260637691218,0.015756735373289685,0.015434328739992148,0.016092898832020863,0.11815568756554402,0.11536866436037833,0.12108069949189779,0.34664686134509615,0.3369735992881958,0.3563201234019965
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,6.3009742844180305,6.145222253948344,6.456726314887717,0.0,0.0,0.0,9.013697290437062,8.744059545611432,9.283335035262692,9.01090230175234,8.840222006000667,9.181582597504013,26.780856890100996,26.12246108135399,27.439252698848,0.16075341797164044,0.15602379487390436,0.16548304106937653,0.0,0.0,0.0,0.9251713093440274,0.9059072528356958,0.9444353658523589,0.0,0.0,0.0,0.9963759052960856,0.9814472257327811,1.01130458485939,0.9982201286690101,0.9797038144782537,1.0167364428597665,2.96383575277551,2.9079632656054866,3.0197082399455333,0.021805813282028054,0.021237222762114923,0.022374403801941185,0.33309060856330264,0.3277709911537416,0.33858574595316654,0.16688435500218027,0.16324955114265044,0.17068470495719482,0.06349413372650992,0.06247117148761918,0.06455115559887054,0.10065826472575798,0.09848504074636646,0.10292956394914637,0.1645206934774851,0.16131736048412107,0.16785382320589184,0.3346597599416676,0.32545453553398307,0.3444008663476025,0.19089295661547825,0.18729632960583653,0.19463041919168503,0.11451823419980396,0.1118869429426049,0.11727626844143274,0.025026488778558294,0.024540415914520327,0.025532206064284125,0.1392654184339439,0.13568696717589654,0.14303773022122745,0.3341620783104233,0.32464195341400953,0.3436822032068371
30,30,10,1,1,25,35,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,1,0.0,0.0,0.0,6.850608894999657,6.688890580173878,7.012327209825436,0.0,0.0,0.0,9.040931369336283,8.812522151411937,9.26934058726063,9.044018131366755,8.868432262709,9.21960400002451,26.768153054000415,26.34706408037845,27.18924202762238,1.523943652436231,1.4821945879651246,1.5656927169073376,0.0,0.0,0.0,0.9653659461428443,0.9399237521996227,0.990808140086066,0.0,0.0,0.0,1.0063470367408394,0.9905116241151786,1.0221824493665002,0.9953308013155091,0.9792090723950857,1.0114525302359325,3.017050042415896,2.9468880747609165,3.0872120100708753,0.12447947972287002,0.12107232948414146,0.12788662996159858,0.343916141087503,0.3386002598118884,0.3494015988302808,0.20002314664123433,0.19616612506085943,0.20403488388719382,0.0611602514040679,0.05988065104794112,0.06249573393473148,0.08227905407552771,0.08029639739072277,0.08436209997669158,0.14311643065045745,0.13954144475331196,0.14687941179690642,0.3445312449575898,0.3375744237509528,0.3517808355807894,0.2267709963005886,0.22109784453890374,0.23274294993587663,0.10327090947105563,0.10050182896013973,0.10619690374931366,0.011427684611165133,0.01125947327704545,0.01160099816955324,0.11513788648844304,0.11238293827603756,0.11803129823828329,0.34598086827343294,0.33770400149527197,0.3542577350515939
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,1,0.0,0.0,0.0,6.459761767903967,6.340767602648325,6.57875593315961,0.0,0.0,0.0,8.950908859129404,8.794399990178844,9.107417728079964,9.013496839831474,8.77417395911596,9.252819720546988,27.299297023665524,26.84955275006706,27.74904129726399,1.435171646636356,1.4090114359249364,1.4613318573477756,0.0,0.0,0.0,0.9607689695367605,0.939684111480603,0.981853827592918,0.0,0.0,0.0,0.9949919972843289,0.9732383270084898,1.016745667560168,1.0026266950438265,0.9850618953487456,1.0201914947389075,2.986862812194753,2.900625653967269,3.0730999704222373,0.12192456633239,0.11879301688571094,0.12505611577906908,0.32284209192065977,0.3153691885489274,0.3306777426686465,0.1614118058079253,0.15770637079650476,0.16529555465301013,0.07050774054113378,0.068670760651498,0.07244570215218225,0.08977079799773607,0.08774618659904652,0.09189104579382319,0.15975283868519308,0.15618941974098527,0.1634826507014286,0.3228874960262213,0.31515334076222096,0.3310108082489894,0.18614208594405118,0.1827466722009135,0.18966606119923202,0.12119384276606467,0.11774720248624658,0.12484834430201568,0.01300400440093725,0.012665821748229635,0.01336074170238274,0.1340944187864736,0.13085778377843868,0.13749522417341778,0.32270161930265306,0.31371933994044987,0.33168389866485626
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,6.312000619138165,6.158313187104017,6.465688051172313,0.0,0.0,0.0,8.993201364035428,8.8139127039704,9.172490024100457,8.981790535946395,8.831456160124812,9.132124911767978,26.89460299410388,26.279095315718163,27.5101106724896,0.13405735573940192,0.1304732515522179,0.13764145992658594,0.0,0.0,0.0,0.937183830637357,0.9095576673020496,0.9648099939726644,0.0,0.0,0.0,0.9982663158634324,0.979514232150696,1.0170183995761688,0.9965875774360473,0.9774657901896582,1.0157093646824364,3.007007576103117,2.9518171702786713,3.0621979819275627,0.016949276804553225,0.016541354033407642,0.01735719957569881,0.2531777942129089,0.2469840441196313,0.25969018289893464,0.1201511840801502,0.11743329459483559,0.12299786050994417,0.055818287300594516,0.054700183756667506,0.056983054039753164,0.07478629024196275,0.0735085337820393,0.07610925351348108,0.13097267081033775,0.12848448260534864,0.13355913302525566,0.25011284719873234,0.24607793887987373,0.25428228106128337,0.14204889722269812,0.13852301544458787,0.145758958353,0.09396474763390048,0.09156325256446016,0.09649560710194786,0.015591513321277525,0.015267013148053721,0.015930107557876032,0.10920792039388108,0.10653763337733872,0.11201550624399421,2.4969805689104994,2.4471788142535433,2.5467823235674554
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.5,0.0,0.0,0.0,6.410793817070819,6.231614130093489,6.589973504048149,0.0,0.0,0.0,9.06148042638836,8.890837157370951,9.23212369540577,9.006028136146687,8.777727654340305,9.23432861795307,26.93353238784908,26.41839334345727,27.44867143224089,0.7644700607658829,0.7470974780548196,0.7818426434769461,0.0,0.0,0.0,0.9517884435513119,0.9312674929054592,0.9723093941971646,0.0,0.0,0.0,0.9989436544212207,0.9697651259925143,1.028122182849927,1.0004428315816942,0.9848413743356161,1.0160442888277723,2.999024441401619,2.9133709020126073,3.084677980790631,0.07972364306388015,0.0775797138337645,0.0818675722939958,0.329642285694833,0.32028260266047076,0.3395654760229585,0.16422626021012188,0.16035116255262005,0.1682932898652138,0.06722210681027574,0.06604000133328113,0.06844730259540607,0.09522573457086518,0.0934461668067554,0.09707439754435622,0.1623701383332166,0.15797814213163433,0.16701332425660484,0.3274565201713622,0.3230000158842174,0.33203771970256807,0.1892887155316005,0.18640139260132274,0.19226689398830904,0.11948522352926952,0.11602638514121547,0.12315661985857301,0.01790971780732148,0.01758505133508652,0.01824659818081427,0.13781762254798055,0.1348554618111592,0.1409128362322874,0.32641881311191834,0.3201180354309475,0.33271959079288915
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.5,0.0,0.0,0.0,6.378560107970523,6.235908591464183,6.521211624476864,0.0,0.0,0.0,8.972074175786952,8.811693060882236,9.132455290691668,9.028425744986928,8.860564201783546,9.196287288190309,26.909396244119783,26.17578349684683,27.643008991392737,0.6460017207325506,0.6329118699769932,0.6590915714881079,0.0,0.0,0.0,0.9508906904818006,0.93285323088434,0.9689281500792613,0.0,0.0,0.0,1.0043832006510567,0.9799968655783335,1.0287695357237798,0.99388304601424,0.964888385142818,1.022877706885662,2.975993876512927,2.9252854251420985,3.0267023278837555,0.06284793701648421,0.06111561572240702,0.0645802583105614,0.24676475760267855,0.24056406929558724,0.25329355634510775,0.11791111062848199,0.11501991284733876,0.1209514053578022,0.05869537052465468,0.05780355754051819,0.05961513311409229,0.07169333337308197,0.07046642991555549,0.07296371754664145,0.13069315640450238,0.12791398436239224,0.1335957760643686,0.24649804399503175,0.2407100849821228,0.2525712078978326,0.14046088323816294,0.13732023763116663,0.14374855052975294,0.09670385307484629,0.09498453573212041,0.09848656065406217,0.01122474006602002,0.01096971947058627,0.011491900154098999,0.1079960344996676,0.10567147213841624,0.11042516873796876,2.444503123311423,2.371633788751595,2.517372457871251
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,1,0.0,0.0,0.0,6.55139876214604,6.4010512261723065,6.701746298119774,0.0,0.0,0.0,8.968451628785374,8.815451305897017,9.12145195167373,8.885323172502707,8.623942006628926,9.146704338376487,26.907070392589212,26.13359148400343,27.680549301174995,1.4590879580385627,1.4227314528978339,1.4954444631792916,0.0,0.0,0.0,0.9524411083906261,0.9346318987503289,0.9702503180309233,0.0,0.0,0.0,1.00235397778956,0.9836201624284587,1.0210877931506612,1.0030624541626068,0.9857976569176446,1.0203272514075687,2.998285712191755,2.9494703040930497,3.0471011202904603,0.12491866774231686,0.12143093748888883,0.12840639799574488,0.33498893966028837,0.3284327791667078,0.34181217913956713,0.17161083348753076,0.16759003715501603,0.17582930516617132,0.07163131777370964,0.06993722306187193,0.07340952225489893,0.09110459411379147,0.08906390507888298,0.09324099121205381,0.16425060892727691,0.16045172096852903,0.16823374570484087,0.3371853574644561,0.3274701594869452,0.34749463001624825,0.2002035825524921,0.19468026269497987,0.2060494606179217,0.12399509735375655,0.1211119142878249,0.12701890181527897,0.013517922052221501,0.013277672804362147,0.0137670257644383,0.13769992596965583,0.134483463546965,0.1410740156776198,0.03347098869137089,0.03286239980296899,0.03407957757977279
30,30,10,1,1,30,30,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.5,0.0,0.0,0.0,6.3474832907060295,6.1595890214456155,6.535377559966443,0.0,0.0,0.0,9.004790658365657,8.816153937345932,9.193427379385382,9.051303582633215,8.849987413788268,9.252619751478163,27.196666999920645,26.773124261999413,27.620209737841876,0.7760066516046348,0.7599828874940836,0.792030415715186,0.0,0.0,0.0,0.9517620494600545,0.9321665415501829,0.9713575573699261,0.0,0.0,0.0,0.996968369072884,0.9784387049212446,1.0154980332245234,0.9947928301336652,0.9774552956209973,1.0121303646463329,3.0282743770900837,2.970763856744589,3.0857848974355786,0.08431623232148261,0.08187329280813772,0.0867591718348275,0.337352950600044,0.329076345182864,0.3460566274187265,0.16966017418279702,0.16609149510113333,0.1733855755106022,0.06808162660061395,0.06620416676442098,0.07006867872296112,0.09795573292361973,0.0956577003709251,0.10036689684742262,0.166498848940085,0.1622069042140097,0.17102409378657213,0.334084276538275,0.3263005383594817,0.34224844413241867,0.19468223334829607,0.19078940370238867,0.1987372288629847,0.12091075441972207,0.11776144639819323,0.12423313557564915,0.018898967466534532,0.018480333932986766,0.019337007150282432,0.14314540549207552,0.13991339141852044,0.1465302701612943,0.03364427862712563,0.032994174385895796,0.03429438286835546
30,30,10,1,1,20,40,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,1,0.0,0.0,0.0,7.151726452363813,7.026927817454981,7.2765250872726455,0.0,0.0,0.0,9.03847662146633,8.915184007440935,9.161769235491725,9.138237021328528,8.916297052585275,9.360176990071782,26.898961001778062,26.09510035823647,27.702821645319656,1.3494213483505506,1.3204665026339935,1.3783761940671078,0.0,0.0,0.0,0.9783819203420514,0.9612246247400044,0.9955392159440984,0.0,0.0,0.0,0.9902155460742248,0.960870714332528,1.0195603778159217,1.012558361181854,0.9956878353494943,1.0294288870142136,2.973823564444816,2.903270482695202,3.04437664619443,0.09833278320262819,0.09630449077863423,0.10036107562662214,0.26890020803713727,0.26231137902227036,0.27582856649738086,0.16924303679490899,0.165413529267233,0.173254061377881,0.04513967330884297,0.043913743168935586,0.046436017208617196,0.05376910321114199,0.05261364477760095,0.05497645170480737,0.09854822802198396,0.09601034350399257,0.10122392549357755,0.268517966868012,0.2608241547304528,0.2766794807010827,0.19431341780949354,0.18963014778715886,0.19923386964713838,0.06690188364811908,0.06520284623098731,0.0686918361835322,0.005927475686894051,0.00583776591980712,0.006019985650115803,0.07343363816402512,0.07205128733000794,0.07487006916177638,2.6826706372592946,2.6170900806556454,2.7482511938629437
30,30,10,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,5.8025981641422355,5.674165803849782,5.931030524434689,0.0,0.0,0.0,8.955248047143483,8.809305978139971,9.101190116146995,8.932006991921359,8.751592320717316,9.112421663125401,26.828935960537407,26.26148474692304,27.396387174151776,0.15759116695217004,0.15476735079707962,0.16041498310726046,0.0,0.0,0.0,0.9092923407232736,0.8922845347294222,0.926300146717125,0.0,0.0,0.0,0.9945715654588675,0.9649905195037048,1.02415261141403,1.0027485075295854,0.9847321724762607,1.0207648425829101,3.0090473103739686,2.9487755083484735,3.0693191123994636,0.02211155262489029,0.021524252485125486,0.02269885276465509,0.32689054360160863,0.32082696386048404,0.3331877400918976,0.1400756241124249,0.13682060522765815,0.143489293862737,0.07295274566108437,0.07141884765401862,0.07455397842643402,0.11326332035181881,0.1115508619964289,0.11502917557973662,0.18784978770426553,0.18359048875238873,0.19231141205845118,0.32752747109898134,0.3187576143024609,0.336793543545115,0.1603964415660939,0.15704932979752237,0.16388933076501064,0.13600918292947978,0.1331599945564335,0.13898296379984634,0.02887966949826609,0.028048852067282023,0.029761207535116855,0.16354267933511524,0.15996840577509785,0.1672803277136235,0.032586829602689625,0.03192442428825267,0.03324923491712658
30,30,10,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.1,0.0,0.0,0.0,5.8200707997899634,5.656853853289539,5.9832877462903875,0.0,0.0,0.0,9.025420765611162,8.886350922685605,9.16449060853672,9.029578280997995,8.800599208875774,9.258557353120217,27.001168776036057,26.46539798879122,27.536939563280892,0.15467692518076603,0.15169716287092577,0.1576566874906063,0.0,0.0,0.0,0.9219955886696891,0.8963264117752963,0.947664765564082,0.0,0.0,0.0,1.0056694471988807,0.9820466727580106,1.0292922216397509,0.9971199230573284,0.9756439539452215,1.0185958921694354,3.02231276392798,2.9359710872223865,3.108654440633573,0.021287535430594223,0.020710995975621004,0.021864074885567443,0.31605552794414976,0.30876083905045043,0.3237032414545644,0.12983350840576036,0.12732283733420688,0.13244518676559805,0.07297013805275879,0.07138834684876126,0.07462361488541781,0.11064367600891714,0.1083972242538175,0.1129852103596343,0.18319957521928298,0.17835235311061182,0.1883176315336645,0.3153076432643709,0.30943283747087597,0.32140984111809606,0.15284728892411945,0.1490983698970946,0.15678959559433192,0.13320083536215974,0.13150078092119227,0.13494542245222133,0.02801836755828701,0.02753805503709384,0.02851573250858651,0.1607048817168459,0.15649651812950005,0.16514583495158153,0.3154413869302558,0.30694000804113514,0.3239427658193765
30,30,10,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,1,0.0,0.0,0.0,6.109708081435355,5.952070270991036,6.267345891879674,0.0,0.0,0.0,8.910807078643279,8.772326166020292,9.049287991266265,8.946971313403038,8.778571828675416,9.11537079813066,27.02217567044986,26.42257532538151,27.621776015518215,1.3916164202605943,1.3604854050848438,1.4227474354363447,0.0,0.0,0.0,0.9517089601619189,0.9347514644925319,0.9686664558313058,0.0,0.0,0.0,0.996018123086271,0.9815983678051636,1.0104378783673784,1.0024899733923682,0.9857584162566558,1.0192215305280807,3.014690370812433,2.9730089507021478,3.0563717909227184,0.12037714447275076,0.11753523191546783,0.12321905703003369,0.31613912731891963,0.3094075263442222,0.32317015383680964,0.13392500142072086,0.1304768233518324,0.1375603802893704,0.08112619744746914,0.07954087889062367,0.0827759946615372,0.1003226783703887,0.09843530545212348,0.1022838421288949,0.18160022683887816,0.17747444143107444,0.18592240379215727,0.31445224531756183,0.30725800616224636,0.32199145832653603,0.1571884277895478,0.15377611617879833,0.1607556153767639,0.14311232608755955,0.13977968029032664,0.1466077680650257,0.014992155620740221,0.01461498380491417,0.015389310644486499,0.15894200308837295,0.15449033105873897,0.1636578388207175,0.031742181395256086,0.030851278590374242,0.032633084200137934
30,30,10,1,1,40,20,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.1,0.0,0.0,0.0,5.465620030949699,5.319220197321543,5.612019864577856,0.0,0.0,0.0,9.015603498739075,8.859900171228173,9.171306826249978,9.076759214854762,8.81220751310827,9.341310916601255,27.12862376654126,26.575009768948455,27.682237764134065,0.15000016450617412,0.14675503071593446,0.15324529829641378,0.0,0.0,0.0,0.8961290029448215,0.8756540868122085,0.9166039190774344,0.0,0.0,0.0,0.9966439723398317,0.9770945043634193,1.016193440316244,0.9924894842339744,0.9714685247391217,1.0135104437288271,2.9985524183269625,2.9405265239758718,3.0565783126780532,0.021576456964197337,0.021034808541637407,0.022118105386757268,0.3082478249857395,0.30191618716037116,0.31485071946266036,0.10309035425489374,0.10083622185038,0.10544757055478116,0.08222451448613263,0.08052187617943772,0.08400071293579939,0.12167763725784565,0.11916412239227357,0.12429947143890874,0.20220843083813483,0.1980824569844927,0.20650994572001322,0.3082314904746098,0.30164137382621053,0.3151159941922587,0.12334873758234104,0.12022519117820955,0.12663891772005645,0.15148996759128516,0.14907856582053902,0.15398066261812762,0.03200419366655377,0.03161631895526178,0.03240170361874886,0.1825840106548564,0.17820093019864,0.18718814314127727,0.030939754022043752,0.030446323586732032,0.03143318445735547
30,30,10,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,10,0.1,0.0,0.0,0.0,5.985883350024804,5.839580016118647,6.132186683930962,0.0,0.0,0.0,9.00159417950742,8.837836515986801,9.165351843028038,9.004462896906322,8.829276017447988,9.179649776364656,27.089215383364426,26.308163832446773,27.87026693428208,0.13021731427914582,0.12727882098730897,0.13315580757098266,0.0,0.0,0.0,0.9245592119810094,0.9079044305207639,0.941213993441255,0.0,0.0,0.0,0.9974315334488992,0.9788013919502996,1.0160616749474989,1.0096368191438878,0.9945374225611886,1.024736215726587,3.01378456203084,2.947947882819303,3.0796212412423767,0.01721192953899559,0.016704134029123636,0.01771972504886754,0.24048298872373391,0.23476685300585337,0.24648442551320335,0.09608236511923808,0.09372876821069277,0.09855720762062822,0.06341034333434044,0.0621291056043532,0.0647455376014452,0.0805887653291329,0.07940526396680683,0.08180807962709198,0.1446578070744654,0.14126252021587668,0.1482203268943805,0.2400003531129223,0.2362699379481739,0.24385045543566272,0.11607954235154647,0.11276964385652817,0.11958961357693505,0.10664671827900905,0.10469297642826662,0.10867476683906344,0.01769636370354629,0.017383274231236517,0.018020938115129493,0.12386764297542154,0.12082118936485976,0.12707170049894248,2.386005401018074,2.3223747690475576,2.44963603298859
30,30,10,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.5,0.0,0.0,0.0,5.975171885278722,5.83692665990091,6.113417110656534,0.0,0.0,0.0,9.003194463499854,8.861481882837706,9.144907044162002,8.958899263565486,8.78521246504328,9.132586062087693,26.85085567186153,26.279608557625423,27.42210278609764,0.7439006943276524,0.7234140893105501,0.7643872993447547,0.0,0.0,0.0,0.9396472525511077,0.922514990299312,0.9567795148029034,0.0,0.0,0.0,0.9975340904070825,0.9784518084862799,1.0166163723278852,1.0055240873243394,0.9877827388697172,1.0232654357789617,3.015844868501939,2.9556651820337283,3.0760245549701493,0.08218179201920515,0.0805718789012613,0.08379170513714901,0.3230030671916638,0.3170834001372071,0.32914796909395083,0.13720075567421758,0.13345140415612583,0.14116687533930924,0.07716582181707812,0.07536713711235114,0.07905245907649779,0.10660304302273554,0.10399264605350655,0.10934786534548564,0.18276360499090788,0.17822053873869315,0.1875443468688273,0.3247517318097923,0.31753007532696054,0.33230952047073437,0.1587423581915714,0.15512710252535572,0.16253014259138845,0.14023090480823652,0.13652791879858595,0.14414035966526018,0.021232186212839864,0.02083143209028735,0.02164866216968456,0.1596757693414266,0.15509904093886184,0.1645308145266383,0.032206359056828754,0.0314366948613159,0.032976023252341606
30,30,10,1,1,35,25,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,1,0.5,0.0,0.0,0.0,6.02747053446291,5.909492327750738,6.145448741175081,0.0,0.0,0.0,9.015213590317616,8.853807587269468,9.176619593365764,8.981511361086408,8.846118348735072,9.116904373437745,26.893756687439282,26.355494484870295,27.43201889000827,0.7273808071839202,0.712979789961035,0.7417818244068054,0.0,0.0,0.0,0.9432765408523391,0.9155171877408085,0.9710358939638698,0.0,0.0,0.0,1.0009265186399692,0.9799296518904334,1.0219233853895051,0.9917764259572942,0.9763814362369186,1.0071714156776697,2.9618123865414696,2.9056359855721055,3.0179887875108338,0.07888981669213643,0.0765306231291655,0.08124901025510736,0.3085348879871191,0.30330711821083495,0.3139460289159326,0.12919763296234474,0.12588320857916915,0.1326913103105203,0.07647134785585748,0.07514530922163745,0.07784502658311696,0.10452324417825395,0.10253815030089108,0.10658671653245487,0.1805454010807885,0.17560584895857156,0.18577088165660624,0.3086743656220924,0.3034255762850384,0.31410794325059427,0.15251258496091816,0.14886842643784864,0.15633963153061983,0.13733726793090123,0.13394007271143715,0.14091127762819627,0.019918972221576528,0.01953604785018587,0.02031720804588684,0.1579547815377532,0.15448607548633214,0.16158283246077662,0.3119286147949607,0.3041775088906301,0.3196797206992913
30,30,10,1,1,40,20,9,9,9,27,9,9,9,27,1,1,1,3,1,0.1,0.9,0.1,0.5,0.0,0.0,0.0,5.615306701836745,5.473254526169492,5.757358877503997,0.0,0.0,0.0,8.931912500628846,8.813082620076885,9.050742381180806,8.967505736260334,8.7089150033158,9.226096469204867,27.05728602389361,26.496747236342028,27.617824811445193,0.7120245175462456,0.6959320407811757,0.7281169943113156,0.0,0.0,0.0,0.9309772125597903,0.9101862643955597,0.9517681607240208,0.0,0.0,0.0,1.0093186265621044,0.9803428699850734,1.0382943831391354,0.9934747437533356,0.9737114479624044,1.0132380395442668,2.99452267443488,2.929789524851119,3.0592558240186407,0.07886853158942378,0.07725721601361264,0.08047984716523492,0.3007814416129511,0.29546487760914314,0.3062928428877765,0.10256137946071826,0.10023316296553465,0.10500032768588831,0.08537521182856016,0.08344963371331682,0.08739175330549356,0.11379523256013985,0.11160303343365818,0.11607527923920764,0.20085914960828613,0.1969816730951177,0.20489234333916706,0.3007578500800169,0.295426768717022,0.3062848697470803,0.12236041673556856,0.11987788536859452,0.1249479430921727,0.15752835887396655,0.15426663437376886,0.16093099066948457,0.02285178549664215,0.02240972528595081,0.023311637059232476,0.18029288174509497,0.17607452805569468,0.18471832148088832,0.030044882095562515,0.029428184114827945,0.030661580076297084
