30	175.7836151123047
10	185.15555381774902
40	186.93533873558044
20	191.9969551563263
50	193.24100828170776
60	206.28656268119812
70	273.2247996330261
90	352.1668019294739
100	408.9966974258423
80	412.7447757720947
300	540.538763999939
200	586.0143291950226
400	601.752415895462
500	601.5253970623016
600	601.818500995636
700	601.7399327754974
800	601.6679995059967
900	601.8188788890839
1000	601.5349535942078
