20	272.7773063182831
50	302.10282349586487
10	315.63286805152893
40	339.4803066253662
70	370.5281777381897
60	379.3896105289459
30	392.74294090270996
100	510.0487971305847
80	604.4309549331665
90	604.7861664295197
200	601.6820304393768
300	601.540540933609
400	602.0558087825775
500	601.7623419761658
600	601.911719083786
700	602.0932049751282
800	601.599502325058
900	601.8825342655182
1000	601.8027818202972
